QuestionPairID	question1	question2
3268	كيف تعالج عين السمكة؟	كيف أزيل آثار الحروق؟
3269	كيف اعرف عندي سكري؟	كيف أعرف أني مريض سكري؟
3270	كيف أعمل كب كيك في المنزل؟	كيف أعمل الكب كيك؟
3271	كيف تصنع عجينة البيتزا؟	كيف تحضر عجينة البيتزا؟
3272	متى يكون الطلاق باطلاً؟	ماذا افعل اذا فاتتني صلاة الفجر؟
3273	هل الإقامة من شروط الصلاة؟	من هم الأرحام؟
3274	كيف مات رسول الله صلى الله عليه وسلم؟	من أين يبدأ الطواف؟
3275	لماذا فرض الصيام في شهر رمضان؟	كيف نثق بالله؟
3276	كيف أجعل شفاهي وردية طبيعياً؟	كيف أعتني بجمال يدي؟
3277	كيف نحافظ على صحة الكبد؟	كيف أحافظ على كبدي؟
3278	أين يقع تاج محل في أي مدينة؟	أين يقع قصر تاج محل؟
3279	هل يمكن إنقاص الوزن في رمضان؟	كيف ازيل الكرش نهائياً؟
3280	كيف يتم تقسيم الارث؟	كيف يتم توزيع الميراث؟
3281	كيف مات رسول الله صلى الله عليه وسلم؟	كم عدد ركعات صلاة الوتر؟
3282	كيف أتعلم صلاة الليل؟	كيف تقضي الصلاة الفائتة؟
3283	من هو أول طبيب في الإسلام؟	من أول طبيب فى الإسلام؟
3284	أين دفن خالد بن الوليد؟	أين قبر خالد بن الوليد؟
3285	كيف أطبخ الكشري؟	كيف اطبخ كشري؟
3286	كيف التخلص من الشعر الأبيض؟	كيف يمكن التخلص من الشعر الأبيض نهائياً؟
3287	كيف أبدأ في إطعام طفلي الرضيع؟	كيف أعرف كتلة جسمي؟
3288	كيف أحافظ على بشرتي في الشتاء؟	كيف أهتم ببشرتي في الشتاء؟
3289	كيف اكتشف القمل في الشعر؟	كيف أزيل رائحة الحنة من شعري؟
3290	كيف أتخلص من زوائد الظهر؟	كيف أتخلص من شحوم الظهر؟
3291	متى تم فتح مكة؟	كيف تتم الصلاة؟
3292	من أول شهيد في الإسلام؟	من هم الغارمون الذين يستحقون الزكاة؟
3293	أين تقع شقراء؟	كيف يبني الإنسان شخصيته؟
3294	كيف تعلم أنك ذكي؟	كيف تزرع الريحان؟
3295	كم ركعة في صلاة الفجر؟	من أسباب استجابة الدعاء؟
3296	كيف أصلح من نفسي؟	كيف أصلح نفسي؟
3297	ماذا أفعل حتى يحبني الله؟	كيف تكون ممن يحبهم الله؟
3298	كيف استغل العطلة الصيفية؟	كيف تستغل العطلة الصيفية؟
3299	كيف تؤدى صلاة العيد؟	أين يوجد قبر الرسول؟
3300	كيف تخرج زكاة الفطر؟	كيف تصلى صلاة العشاء؟
3301	كيف ربي يستجيب دعائي؟	كيف يستجاب الدعاء؟
3302	كيف تصنع رز بحليب؟	كيف أعمل أرز بحليب؟
3303	كيف تعالج حب الشباب بالأعشاب؟	كيف تتخلص من حبة الخال؟
3304	كيف ازيل التوتر والقلق؟	كيف أقضي على التوتر والقلق؟
3305	كيف تخفضين درجة حرارة الطفل بسرعة؟	هل البكاء مفيد للأطفال؟
3306	كيف أهتم في نفسي وأنا حامل؟	كيف أزيل الحنة من اليد؟
3307	كم عدد الأنبياء والرسل المذكورين في القرآن؟	كيف نقوي صلتنا بالقرآن؟
3308	كيف أميز طفل التوحد؟	كيف أعرف إذا كان ابني مصاباً بالتوحد؟
3309	كيف اطبخ دجاج محشي؟	كيف أحشي الدجاج؟
3310	كيف تعزف البيانو؟	كيف تكون لك شخصية قوية؟
3311	كيف أقضي وقتي في طاعة الله؟	كيف أنظم يومي في طاعة الله؟
3312	كيف سجود الشكر؟	من هو لوط؟
3313	كيف تصبح يدي جميلة؟	كيف أهتم بجمال يدي؟
3314	كم سورة بالقرآن؟	كيف أحبب شخصاً بالصلاة؟
3315	كيف تقوي عضلاتك في المنزل؟	كيف تكون قوي العضلات؟
3316	كيف أتخلص من الغازات عند الرضع؟	كم عدد عظمات القفص الصدري للإنسان؟
3317	متى عيد الفطر المبارك؟	أين يوجد بئر زمزم؟
3318	كيف حج الرسول صلى الله عليه وسلم؟	كيف كان يتعامل الرسول مع اليهود والنصارى؟
3319	كيف مات سعد بن معاذ؟	كم مدة القصر للمسافر؟
3320	هل يوجد علاج للصلع؟	هل مرض السرطان وراثة؟
3321	كيف أعرف الضغط مرتفع أو منخفض؟	كيف أعرف ضغطي مرتفع أو منخفض؟
3322	كيف يصنع عصير الجزر؟	كيف يصنع دبس الخروب؟
3323	كيف أطبخ الكيك؟	كيف يصنع الكيك؟
3324	كيف تحافظ على صحتك من خلال الرياضة والغذاء؟	متى يشرب الطفل العصير؟
3325	كيف أخفي تشققات الحمل؟	كيف التخلص من تشققات البطن بعد الولادة؟
3326	كم يحتوي الشوفان على كربوهيدرات؟	كيف أعرف وزني المثالي مع طولي؟
3327	كم عاش عيسى عليه السلام؟	كم عدد الأنبياء وما أسماؤهم؟
3328	كيف أؤدي صلاة الاستخارة؟	من مظاهر الجمال في هيئة الرسول وسلوكه؟
3329	كيف تكون صلاة العيد؟	لماذا حلل الشرع الزواج بأربع زوجات؟
3330	كيف أكون شخصاً إيجابياً؟	كيف أكون لبقة؟
3331	كيف كان الرسول يعامل زوجاته؟	كيف كان رسول الله يعامل زوجاته؟
3332	ماذا كان يعمل النبي زكريا؟	أين ولد سيدنا موسى عليه السلام؟
3333	كيف ندخل الجنة بسلام؟	كيف أبدأ حياة جديدة مع الله؟
3334	كيف تكون صلاة الضحى؟	كيف صلاة الضحى؟
3335	كيف تؤثر الموسيقى في حياة الناس؟	كيف أستفيد من وقت فراغي؟
3336	كيف أستخدم بذور الشيا للتنحيف؟	كيف يزيد وزن الرضيع؟
3337	كيف أعرف الوزن المثالي بالنسبة للطول؟	كيف أحسب الوزن المثالي لجسمي؟
3338	كيف تهتمين بجمالك؟	كيف تحافظ على جمالك؟
3339	كيف أعمل الفلافل؟	كيف أعمل طعمية؟
3340	كيف تحافظين على جمالك؟	كيف أزيل الحبوب من وجهي؟
3341	كيف أتخلص من القشرة نهائياً؟	كيف أبعد القشرة؟
3342	كيف يصنع ملح الليمون؟	كيف يتم التخلص من الكرش؟
3343	كيف تبني عضلاتك في المنزل؟	كيف أزيد حجم العضلات؟
3344	كيف أكون فتاة محبوبة؟	كيف تكون محبوب عند الناس؟
3345	كيف تعرف شخصيتك من طريقة كلامك؟	كيف أعرف شخصيتي من كلامي؟
3346	كيف عالج الإسلام مشكلة الفقر؟	كيف أعالج نفسي من العصبية؟
3347	كم عدد الأنبياء والرسل الذين ذكروا في القرآن الكريم؟	كم عدد أولاد علي بن أبي طالب؟
3348	هل يجوز تقديم صلاة العشاء؟	كيف تؤدى صلاة الفجر؟
3349	كيف تحافظين على رشاقتك؟	كيف أحافظ على رشاقة جسمي؟
3350	كيف أزيد من نشاطي؟	كيف تزيد نشاطك؟
3351	أين تذهب روح الحيوان بعد موته؟	كيف أكون عبداً ربانياً؟
3352	كيف تعرف أنك إنسان ناجح؟	كيف تصبح شخصية مرحة؟
3353	كم عدد سور القرآن المكية والمدنية؟	أين عاش سيدنا آدم؟
3354	كيف تتعامل مع طفل كثير الحركة؟	كيف نتعامل مع الطفل كثير الحركة؟
3355	كيف أزيل السيلوليت من جسمي؟	كيف أتخلص من السيلوليت؟
3356	كيف يصير صوتي حلو بالغناء؟	كيف أحسن صوتي بالغناء؟
3357	كيف تصنع بوظة؟	كيف أعمل آيس كريم سهل؟
3358	لماذا لقبت أسماء بذات النطاقين؟	أين كان يسكن قوم عاد؟
3359	كم عدد القراءات الصحيحة للقرآن الكريم؟	من هم كتاب الوحي؟
3360	أين كلم الله سبحانه وتعالى نبي الله موسى عليه السلام؟	أين كلم الله موسى؟
3361	كيف الله يستجيب دعائي؟	كيف يستجاب الدعاء؟
3362	كيف أعرف أني مصاب بالسكر؟	أين يقع القولون في جسم الإنسان؟
3363	كيف أتخلص من تجاعيد الوجه؟	كيف أزيل التجاعيد من الوجه؟
3364	كيف أسيطر على خوفي؟	كيف أكون لبقة؟
3365	لماذا سمي ذو النورين بهذا الإسم؟	لماذا لقب عثمان بذي النورين؟
3366	كم عدد الأنبياء والرسل المذكورين في القرآن؟	كيف أقضي صلاة يوم كامل؟
3367	كم ساعة يوضع الصبار على الشعر؟	كيف أتخلص من لون الشعر الاسود؟
3368	كيف أطور ذاتي وشخصيتي؟	كيف تطور ذاتك وتقوي شخصيتك؟
3369	من هو سلمان الفارسي؟	كيف تؤدى العمرة؟
3370	كيف أتخلص من الحبوب في الوجه؟	كيف أقضي على حبوب الوجه؟
3371	كيف تكون مع الله؟	أين ولد سيدنا ابراهيم الخليل عليه السلام؟
3372	كيف أفطم طفلي من الرضاعة الطبيعية؟	كيف أفطم طفلي من الرضاعة؟
3373	كيف أنحف في رمضان؟	كيف تنقص وزنك في رمضان؟
3374	كيف أقوي شخصيتي وثقتي بنفسي؟	كيف يمكن تهدئة الأعصاب؟
3375	هل التشقير حرام أم حلال؟	لماذا كان النبي كثير التبسم؟
3376	كيف أجعل شخصيتي قوية ومحبوبة؟	كيف تكون ذا شخصية قوية ومحبوبة؟
3377	كيف تتخلص من ديدان البطن؟	كيف أقضي على الديدان في البطن؟
3378	كيف أعود طفلي على الرضاعة الطبيعية؟	كيف أعود طفلي على الرضاعة؟
3379	كيف أنزل 3 كيلو في أسبوع؟	ماذا ياكل مريض النقرس؟
3380	كيف أحافظ على شعري من التساقط؟	كيف نحمي الشعر من التساقط؟
3381	كيف أتغلب على شهوات النفس؟	كيف تخلص لله؟
3382	كيف تزيل الخوف من قلبك؟	كيف أتحدى الخوف؟
3383	كيف أجعل شعري كثيف وطويل وناعم؟	كيف أجعل شعري ناعم وطويل؟
3384	كيف يصنع البرغر؟	كيف تصنع البرغر؟
3385	كيف أعمل كريمة الكب كيك؟	كيف أسوي بسكوت؟
3386	كيف تكون مؤمناً حقيقياً؟	كم عدد ركعات صلاة الشروق؟
3387	من هم عباد الله الصالحين؟	كيف تكون من الصالحين؟
3388	كم يحرق الجسم في اليوم؟	كيف تزيد من طولك؟
3389	كيف تعرف نوع بشرتك؟	كيف يوضع كريم الاساس؟
3390	كيف أجعل بشرتي جميلة؟	كيف تكون بشرتك جميلة؟
3391	كيف تمنع تساقط الشعر؟	كم عدد تساقط الشعر الطبيعي؟
3392	كيف تنظمين وجبات طفلك الرضيع؟	كيف أنظم رضعات طفلي؟
3393	كيف أجعل رموشي كثيفة وطويلة؟	كيف أحصل على رموش طويلة وكثيفة؟
3394	كيف صلاة التسبيح؟	كيف تتم صلاة التسابيح؟
3395	كم عدد السور في القرآن الكريم؟	كيف أدعو شخص للإسلام؟
3396	كيف أتخلص من الكرش بسبب القولون؟	كم يزداد وزن الحامل؟
3397	كيف اطبخ ستيك اللحم؟	كيف أعمل عصير فراولة؟
3398	كيف نتيمم للصلاة؟	كيف تحسب زكاة الذهب؟
3399	متى كانت هجرة الرسول إلى المدينة؟	كيف أحفظ القرآن بشهرين؟
