QuestionPairID,question1,question2
3495,ماذا نقصد بالقيم النظرية؟,ما هي القيم النظرية؟
3496,متى تنازلت فرنسا عن جميع مستعمراتها في أمريكا الشمالية؟,في أي عام قامت فرنسا بالتنازل عن جميع مستعمراتها الموجودة في أمريكا الشمالية؟
3497,كيف تؤثر القهوة على الرجال المصابين بارتفاغ ضغط الدم؟,كيف يؤثر الزعتر على المصابين بارتفاع ضغط الدم؟
3498,كيف احضر  كب كيك بالبرتقال؟,من طرق تحضير  كب كيك بالبرتقال؟
3499,كم نسبة الضفادع من البرمائيات؟,ما هي نسبة الضفادع من الحيوانات البرمائية؟
3500,ما طريقة تحضير شوربة الذرة ؟,كيف احضر شوربة الذرة؟
3501,ما المقصود بوالت ديزني؟,أين توجد مدينة والت ديزني؟
3502,لماذا تحتاج الحامل لفيتامين ب12؟,ما سبب تناول الحامل لفيتامين ب12؟
3503,"ما تعريف البطالة الاحتكاكيّة ؟""",ما هي البطالة ؟
3504,ما هي اللغة الرسمية لمعظم دول قارة أفريقيا؟,ما هي لغة قارة أفريقيا الرسمية؟
3505,من طرق تحضير عجينة البورك؟,",من طرق تحضير العجينة  ؟,"
3506,في أي عام تم استعمار جزيرة فيجي من بريطانيا؟,في أي عام تم استعمار بريطانيا لجزيرة فيجي؟
3507,ما هو نظام الحكم في مدغشقر؟,ما تاريخ تأسيس مدغشقر؟
3508,ما عدد السكان الإسكتلنديون في أستراليا؟,ما هي نسبة الأسكتلنديون في أستراليا؟
3509,كم تبلغ مساحة النرويج؟,كم تصل المساحة الإجمالية للنرويج؟
3510,ماذا نقصد بمدير المبيعات ؟,من هو مدير  المبيعات ؟
3511,من طرق تحضير  لقمة السكّر المقلية؟,من طرق تحضير  السكر المقلي؟
3512,في أي ساحل تقع البحرين؟,كم عدد الجزر التي تحيط البحرين؟
3513,ما طريقة تحضير كيكة الموز الباردة ؟,كيف احضر كيكة الموز الباردة؟
3514,لماذا تحتاج الحامل للفوليك اسيد؟,ما اهمية فيتامين حمض الفوليك للحامل؟
3515,ما معنى الهجرة الداخلية ؟,ماذا نقصد بالهجرة الداخلية ؟
3516,ما تعريف البخور العرائسي ؟,ما هو البخور ؟
3517,ماذا نقصد بالنقود السلعية؟,ما تعريف النقود السلعية؟
3518,بماذا يستخدم التابلت؟,هل يوجد استخدامات للتابلت؟
3519,ما هو اليورو؟,ما تعريف اليورو؟
3520,ما طريقة ماسك الليمون لتفتيح البشرة؟,كيف أستخدم الليمون لتفتيح بشرتي؟
3521,ما كيفية تحضير القطايف بالقشطة ؟,من طرق صنع قطايف القشطة ؟
3522,ما طريقة تحضير الترايفل بالبسكويت؟,كيف احضر الترايفل بالبسكويت؟
3523,ما واجبات المواطن؟,ما هي واجبات المواطن؟
3524,ما هي شروط الشكوى الادارية؟,ما هي شروط تقديم شكوى ادارية؟
3525,هل هناك ملاحظات حول الشكاوى الإداريّة؟,ما معنى متابعة الشكوى الادارية؟
3526,ما هي أكبر دولة من حيث المساحة في العالم؟,ما هي أكبر دولة في العالم؟
3527,كيف احضر كيك الشوكولاتة بدون بيض ؟,من طرق تحضير كيك الشوكولاتة بدون بيض؟
3528,ما طريقة تحضير بسبوسة بدون بيض؟,من طرق تحضير بسبوسة بدون بيض ؟
3529,أين تقع البحرين؟,في أي ساحل تقع البحرين؟
3530,من النتائج السلبية لغسيل الاموال ؟,كيف يؤثر غسيل الاموال سلباً؟
3531,ما هي خطوات تسجيل جمعية خيرية ؟,كيفية تسجيل جمعية خيرية ؟
3532,هل يباح للمسافر الإفطار في رمضان؟,ما حكم إفطار الحامل في رمضان؟
3533,أين تلقّى أبو نواس تعليمه؟,أين تعلّم الزير سالم؟
3534,متى انتشرت الرحلات التبشيرية المسيحية في أرجاء جزيرة فيجي؟,في أي عام تم نشر الرحلات التبشيرية المسيحية في جزيرة فيجي؟
3535,ما هي اهداف الطلب الخطي ؟,من اهداف الطلب الخطي ؟
3536,ماذا نقصد بالنقود الورقية؟,ما هي النقود الورقية؟
3537,ما هو الائتمان؟,ماذا نقصد بالائتمان؟
3538,كم نسبة الضفادع من البرمائيات؟,كم تبلغ نسبة الضفادع؟
3539,ما هي اسباب الاصابة بفيروس سي؟,كيف ينتقل فيروس سي؟
3540,ما هي اسباب التهاب الاذن الوسطى؟,ما هي اسباب التهاب الاذن؟
3541,كم عدد غزوات الرسول؟,كم غزوة غزا الرسول صلى الله عليه وسلم؟
3542,ما هي خصائص الشعر في الجاهلية؟,ما هي خصائص الشعر في العصر الجاهلي؟
3543,ما هي عاصمة روسيا البيضاء؟,ما اسم عاصمة روسيا البيضاء؟
3544,ما طريقة تحضير الفاصوليا الخضراء بالزيت ؟,كيف احضر الفاصوليا الخضراء بالزيت؟
3545,من هو مخترع الهاتف الأرضي؟,من هو العالم الذي اخترع الهاتف الأرضي؟
3546,من ماذا تتكون الرسالة الادراية ؟,ما هي محتويات الرسالة الادارية ؟
3547,ما المقصود بالرمز المتسلسل للهاتف؟,ماذا يقصد  برمز الهاتف المتسلسل؟
3548,لماذا ينحف الوجه؟,ما هي العوامل التي تؤدي إلى نحافة الوجه؟
3549,ما هو المناخ السائد في مدغشقر؟,ما لغة مدغشقر؟
3550,أين تلقى نجيب محفوظ تعليمه الدراسي والجامعي؟,من هو نجيب محفوظ؟
3551,لماذا نصلي صلاة الحاجة؟,ما سبب صلاة الحاجة؟
3552,ما هي أهم الوصفات الطبيعة لإزالة النمش؟,كيف اتخلص من النمش بالخلطات الطبيعية؟
3553,كم يبلغ عدد سكان صنعاء؟,ما عدد سكان صنعاء؟
3554,ما هي خطوات كتابة الطّلب الخطيّ؟,كيف اكتب طلب خطي ؟
3555,ما هو نظام الحكم في روسيا؟,ما هو نظام روسيا الحاكم؟
3556,لماذا يصدر الضفدع صوتاً؟,",متى يصدر الضفدع صوتاً؟"
3557,هل هناك شروط للعمل كمضيفة طيران؟,ما شروط العمل كمضيفة طيران ؟
3558,بماذا يتمثل البعد السياسي للمواطنة؟,ماذا يمثل البعد السياسي للمواطنة؟
3559,بماذا كانت تسمى المغرب قديماً؟,ماذا كانت تسمى المغرب قديماً؟
3560,ما طريقة تحضير تارت البلح مع بوظة البقلاوة والفستق الحلبي ؟,من طرق تحضير تارت البلح مع بوظة البقلاوة والفستق الحلبي؟
3561,ما هي النسبة الإجمالية لمساحة قارة أمريكا الجنوبية على الأرض؟,ما نسبة المساحة الإجمالية لقارة أمريكا الجنوبية على الأرض؟
3562,ماذا نقصد بالتضخم الاصيل ؟,ما هو التضخم الاصيل ؟
3563,كيف احضر تشيز كيك المانجو ؟,من طرق تحضير تشيز كيك المانجو  ؟
3564,ما طريقة تحضير  طهي الخرشوف ؟,كيف احضر  طهي الخرشوف؟
3565,من طرق تحضير حشوة كريمة الشّوكولاتة؟,من طرق تحضير   الشّوكولاتة؟
3566,في أي عام تم الإعلان عن استقلال جزيرة مدغشقر من القوات الفرنسية؟,ما حال الطقس صيفاً في مدغشقر؟
3567,ماذا نعني بذوو الاحتياجات الخاصّة؟,من هم ذوي  الاحتياجات الخاصّة؟
3568,كم تبلغ مساحة جزيرة القمر الكبرى؟,إلى كم تصل مساحة الجزيرة الكبرى في جزر القمر؟
3569,ماذا نقصد بالمراسلات الادارية  الرسمية؟,ماذا نعني بالمراسلات الادارية  الرسمية؟
3570,ما اسم أكبر جزيرة في قارة أفريقيا؟,من هي الجزيرة الأكبر في أفريقيا؟
3571,ما هو أهم نهر في قارة أفريقيا؟,من هو النهر الأهم والأكبر في قارة أفريقيا؟
3572,إلى ماذا يعود سبب تسمية الأردن؟,ما هو اسم الأردن الرسمي؟
3573,ماذا نقصد بالمفوض ؟,من هو المفوض ؟
3574,ما المبادئ التي تعتمد عليها المدرسة الكلاسيكية؟,ما معتقدات المدرسة الكلاسيكية؟
3575,كيف احضر حساء القلقاس؟,من طرق تحضير حساء القلقاس؟
3576,كم مجموعة عرقية يوجد في نيجيريا؟,ما عدد المجموعات العرقية في نيجيريا؟
3577,ما هو موقع قارة أوروربا؟,ما هو موقع اليمن؟
3578,ما أٌقدم كاتدرائية روسية؟,من هي أقدم كاتدرائية روسية؟
3579,ما هي مضاعفات حصى المرارة؟,هل هناك مضاعفات لحصى المرارة؟
3580,كيف تحصل الجمعيات الخيرية على الدعم؟,هل للجمعيات الخيرية دعم ؟
3581,متى لا يمكن استخدام الفازلين نهائياً؟,متى لا أضع الفازلين على بشرتي؟
3582,كم عدد الجزر التابعة لجزيرة فيجي؟,كم يبلغ عدد الجزر التابعة لجزيرة فيجي؟
3583,ما هي قرحة المعدة؟,ما هي القرحة المعدية؟
3584,كيف يعالج البهاق بالجراحة؟,ما هي العمليات الجراحية لعلاج البهاق؟
